TCCON,OCO2,Time
397.34,415.95786,12031
397.84,413.7505,12032
397.42,414.10837,12033
396.92,413.2031,12034
398.29,414.7506,12035
397.24,414.9526,12036
397.23,414.8698,12037
397.36,414.04395,12038
397.84,414.74368,12039
397.84,414.78394,12040
397.79,415.1137,12041
397.05,413.89114,12042
398.11,414.84882,12043
396.96,414.97678,12044
397.3,413.3478,12045
397.88,414.84363,12046
397.23,415.23837,12047
397.59,414.3495,12048
397.76,415.0938,12049
399.08,415.76285,12050
399.52,414.6433,12051
398.45,414.79718,12052
399.38,412.59494,12053
398.54,415.6814,12054
399.62,415.31522,12055
398.92,414.38202,12056
399.06,414.93167,12057
399.94,415.40204,12058
399.57,415.68552,12059
399.54,414.7185,12060
398.66,416.00037,12061
399.06,415.603,12062
399.01,416.10754,12063
400.06,415.32455,12064
399.38,415.1528,12065
399.36,414.36102,12066
399.46,414.4641,12067
398.91,415.1023,12068
399.52,416.51965,12069
398.9,415.43942,12070
399.47,415.63547,12071
399.75,415.25946,12072
398.53,415.95175,12073
399.31,415.30536,12074
399.63,414.70294,12075
399.15,414.81192,12076
399.8,415.8089,12077
398.79,414.02908,12078
398.2,415.29395,12079
399.21,414.6775,12080
399.2,414.88562,12081
399.53,415.84244,12082
398.73,415.44525,12083
398.81,415.28516,12084
399.32,415.25916,12085
398.65,414.3159,12086
399.5,414.60968,12087
398.87,415.2222,12088
400.02,415.99292,12089
398.01,415.402,12090
400.48,415.17978,12091
399.18,413.52133,12092
399.29,413.12125,12093
398.5,414.3907,12094
399.07,414.51328,12095
398.13,415.27966,12096
398.61,414.97647,12097
399.15,415.631,12098
398.92,413.47818,12099
398.66,413.79074,12100
398.98,413.51093,12101
399.65,413.71518,12102
398.49,414.03833,12103
398.58,414.95453,12104
399.16,415.56897,12105
399.21,415.71213,12106
399.16,415.22562,12107
399.42,415.27594,12108
398.7,414.3103,12109
399.02,414.0978,12110
399.19,413.78836,12111
398.31,413.97147,12112
399.14,415.03592,12113
398.48,415.09515,12114
398.24,415.55817,12115
398.8,414.84778,12116
399.71,411.75418,12117
398.93,413.70688,12118
398.38,414.1753,12119
398.9,415.69058,12120
398.44,415.5929,12121
399.12,413.8664,12122
398.49,413.20425,12123
399.13,414.98987,12124
399.1,414.406,12125
398.19,415.2111,12126
398.23,415.1173,12127
398.66,413.54865,12128
399.02,414.5573,12129
399.11,415.5396,12130
399.19,414.3218,12131
398.97,410.30325,12132
398.89,412.31058,12133
398.52,412.7389,12134
399.08,411.9675,12135
398.65,414.3688,12136
398.85,414.01453,12137
398.74,413.1617,12138
398.71,414.45926,12139
399.4,415.3974,12140
398.52,412.52695,12141
398.42,410.3156,12142
398.73,415.8289,12143
398.52,415.36093,12144
399.87,415.2757,12145
398.61,415.2899,12146
398.85,413.9654,12147
398.62,414.0596,12148
398.52,413.55902,12149
398.64,411.44324,12150
399.26,414.95535,12151
398.69,414.9276,12152
399.23,414.43283,12153
398.07,415.08157,12154
398.41,415.59427,12155
398.69,413.20032,12156
398.34,416.06842,12157
397.78,413.0537,12158
397.39,415.04144,12159
397.75,416.8074,12160
398.52,410.9962,12161
398.11,414.00793,12162
397.91,414.43762,12163
397.54,411.4991,12164
398.02,414.2838,12165
398.28,407.8105,12166
397.38,410.53394,12167
399.37,412.99094,12168
397.46,412.75128,12169
397.58,411.96622,12170
398.52,410.6756,12171
397.49,415.24655,12172
397.12,412.30347,12173
397.62,414.3772,12174
398.27,413.60226,12175
398.21,412.8573,12176
397.62,413.53513,12177
397.69,414.67404,12178
398.13,414.08466,12179
398.26,415.52286,12180
398.11,414.6681,12181
398.82,414.9424,12182
397.74,415.308,12183
398.29,416.35117,12184
398.49,415.83356,12185
398.14,415.72623,12186
398.66,414.59772,12187
397.66,415.91757,12188
399.11,416.22122,12189
398.57,414.75876,12190
398.24,412.70935,12191
399.05,416.45044,12192
398.74,414.42075,12193
398.75,411.63876,12194
398.12,413.5788,12195
398.94,414.10056,12196
397.31,414.16904,12197
398.86,413.69714,12198
397.98,416.14362,12199
398.22,414.35077,12200
398.17,413.29297,12201
398.65,411.07162,12202
398.8,414.92255,12203
397.54,414.28442,12204
398.88,415.2291,12205
398.43,415.4093,12206
397.71,413.7583,12207
399.03,415.1071,12208
398.38,415.30768,12209
398.52,414.92612,12210
398.16,415.6879,12211
398.33,412.24152,12212
397.83,411.14343,12213
398.3,415.10574,12214
398,415.5021,12215
398.47,415.34497,12216
398.23,415.54465,12217
397.62,415.8496,12218
397.14,414.8756,12219
397.74,415.62833,12220
397.32,415.82147,12221
398.2,415.11917,12222
398.07,415.79276,12223
398.78,416.49057,12224
398.49,413.734,12225
398.24,415.3051,12226
399.26,414.59656,12227
399.01,415.26566,12228
398.69,415.16565,12229
398.37,415.28088,12230
399.16,414.95377,12231
398.6,415.12775,12232
398.71,416.33362,12233
398.59,415.4216,12234
399.56,415.37216,12235
398.57,414.97937,12236
399.14,415.53116,12237
398.81,415.41525,12238
398.15,415.56198,12239
398.51,415.5477,12240
399.5,415.80228,12241
398.39,414.9146,12242
398.96,415.53345,12243
399.74,415.6999,12244
399.59,415.34216,12245
398.5,415.31952,12246
399.91,415.52805,12247
399.11,415.5167,12248
398.86,414.96478,12249
399.03,415.42557,12250
398.86,415.5013,12251
399.19,415.7593,12252
399.57,415.99316,12253
398.99,413.16898,12254
399.06,412.00885,12255
399.57,415.35764,12256
398.65,415.55597,12257
399.99,414.85846,12258
398.79,415.42712,12259
398.53,415.28915,12260
399.85,413.82797,12261
398.74,413.2857,12262
399.22,415.77048,12263
398.66,415.78195,12264
398.69,415.44687,12265
399.42,415.94135,12266
399.14,415.01425,12267
397.5,414.2233,12268
398.9,414.5253,12269
398.23,416.30048,12270
399.75,415.91962,12271
398.43,415.4755,12272
398.94,415.92175,12273
398.14,415.37457,12274
398.72,415.45584,12275
399.13,415.38007,12276
398.36,414.528,12277
398.7,415.61725,12278
399.25,415.21945,12279
398.43,415.65637,12280
398.96,415.37888,12281
399.06,415.27444,12282
398.8,414.27072,12283
398.84,413.4548,12284
399.38,414.98895,12285
398.46,415.35843,12286
399.86,416.2844,12287
398.26,415.43552,12288
398.89,413.8613,12289
398.38,415.00327,12290
400.22,415.59244,12291
399.18,415.6663,12292
399.23,414.29285,12293
398.81,414.14124,12294
399.92,415.10034,12295
399.47,415.50616,12296
399.54,412.98532,12297
398.99,414.44232,12298
399.48,412.01474,12299
399.82,411.6029,12300
399.89,414.7396,12301
399.88,412.0324,12302
399.49,413.92618,12303
400.7,415.57,12304
399.89,413.13852,12305
399.41,411.52484,12306
399.73,413.4178,12307
398.65,413.77032,12308
398.62,413.75247,12309
398.98,413.05164,12310
398.36,415.7686,12311
398.57,415.62387,12312
397.89,411.58533,12313
398.5,415.58682,12314
398.92,414.98865,12315
398.18,415.8407,12316
398.4,413.49295,12317
398.81,412.73,12318
398.44,415.73398,12319
398.88,415.1791,12320
398.92,414.713,12321
398.27,413.11447,12322
398.22,415.4195,12323
397.89,415.5322,12324
398.33,413.1482,12325
398.07,414.99606,12326
398.7,416.8329,12327
399.11,415.35397,12328
398.86,414.42114,12329
398.87,416.43936,12330
398.76,415.47186,12331
399.23,413.73718,12332
398.83,412.28113,12333
397.98,412.77103,12334
397.92,412.26608,12335
398.64,413.63364,12336
398.8,414.0062,12337
398.18,413.01724,12338
398.07,412.00232,12339
398.95,413.8356,12340
398.24,414.76865,12341
398.55,413.82394,12342
398.51,410.4316,12343
397.96,412.66037,12344
398.21,414.17896,12345
397.75,412.39142,12346
398.76,413.37003,12347
399.41,411.1656,12348
398.93,414.65073,12349
398.78,412.35608,12350
398.08,411.09967,12351
399.16,411.2247,12352
399.08,412.50766,12353
398.15,415.07565,12354
398.47,413.9563,12355
398,411.77118,12356
398.38,413.27298,12357
398.68,414.25662,12358
398.73,412.7136,12359
398.68,415.69788,12360
398.92,415.53183,12361
399.23,413.92892,12362
399.25,414.0805,12363
398.52,412.28574,12364
398.56,414.7449,12365
398.76,415.0323,12366
399.45,415.4233,12367
398.95,414.67252,12368
398.88,414.39392,12369
398.73,415.14117,12370
398.53,412.36835,12371
399.48,412.3903,12372
398.9,414.54395,12373
398.81,414.91058,12374
399.43,415.08655,12375
398.11,415.04538,12376
399,414.09506,12377
398.47,412.7159,12378
398.15,414.8344,12379
398.42,414.6281,12380
399.28,414.7926,12381
399.23,415.38156,12382
398.78,413.8409,12383
399.17,414.979,12384
398.96,414.84775,12385
398.64,414.47653,12386
398.71,412.86142,12387
398.07,413.82785,12388
397.39,414.1781,12389
398.87,415.39096,12390
398.35,415.65796,12391
399.1,414.72244,12392
397.83,415.1125,12393
398.69,415.1928,12394
398.7,415.49332,12395
397.95,412.86487,12396
398.54,414.60187,12397
397.97,414.51453,12398
399.17,415.54758,12399
398.51,415.116,12400
398.68,414.28564,12401
398.15,415.0736,12402
398.99,415.8119,12403
399.07,415.86667,12404
398.28,414.84674,12405
398.95,415.04703,12406
398.29,415.5331,12407
399.26,415.10828,12408
398.59,416.37265,12409
398.65,415.50388,12410
398.28,414.8113,12411
397.66,415.63202,12412
398.26,415.45224,12413
398.78,415.07388,12414
398.46,415.1829,12415
398.76,415.0632,12416
399.04,414.95108,12417
398.27,415.34195,12418
398.84,415.64334,12419
398.23,415.81827,12420
397.95,415.1502,12421
398.23,415.614,12422
398.09,415.49683,12423
398.55,415.5719,12424
399.25,415.65796,12425
397.98,414.1876,12426
398.38,415.21414,12427
398.01,415.59836,12428
398.95,415.02426,12429
398.12,416.03867,12430
398.19,415.4484,12431
398.58,415.1065,12432
398.75,415.55734,12433
398.75,415.459,12434
398.92,414.8928,12435
399.04,414.97278,12436
398.19,415.6695,12437
398.78,416.34296,12438
398.19,415.82233,12439
398.38,415.61093,12440
398.58,415.2608,12441
399.45,415.54147,12442
398.3,415.66846,12443
398.43,415.41058,12444
398.47,415.87772,12445
399.21,415.54877,12446
398.33,415.20465,12447
398.46,414.8684,12448
398.95,415.8627,12449
397.6,415.8449,12450
398.44,415.96625,12451
398.18,415.4675,12452
398.54,415.10214,12453
399.15,415.1504,12454
398.16,415.67484,12455
399.14,415.8639,12456
398.3,416.22562,12457
398.42,415.81906,12458
399,415.9247,12459
398.05,415.4444,12460
398.72,415.6576,12461
397.89,415.872,12462
397.28,415.4396,12463
398.24,415.4343,12464
398.44,416.04324,12465
397.87,415.4202,12466
398.74,415.09613,12467
398.39,415.4236,12468
398.8,415.74368,12469
398.94,416.00818,12470
398.76,415.53165,12471
398.72,415.87335,12472
398.47,415.84198,12473
398.56,415.8692,12474
399.04,415.4322,12475
399.59,415.5418,12476
397.82,414.88727,12477
399.39,416.3892,12478
398.81,415.70514,12479
398.86,415.2447,12480
398.82,416.07043,12481
398.9,415.44473,12482
398.13,415.60635,12483
398.34,415.93143,12484
399.82,415.30475,12485
398.48,414.56665,12486
398.35,414.93848,12487
399.04,415.58878,12488
398.48,414.97803,12489
399.22,415.64764,12490
400.13,415.86868,12491
399.42,416.52045,12492
399.3,415.08676,12493
398.58,415.66647,12494
399.34,414.91412,12495
399.42,415.6567,12496
397.93,415.57062,12497
398.27,415.87894,12498
398.13,414.93866,12499
398.52,415.4225,12500
398.86,415.81482,12501
398.3,415.3398,12502
398.5,415.2867,12503
398.04,415.2449,12504
399.11,415.51352,12505
399,415.4378,12506
397.49,415.45673,12507
398.52,415.5726,12508
398.34,415.33878,12509
398.87,415.4712,12510
398.81,415.43253,12511
398.81,416.07828,12512
398.95,414.59796,12513
399.39,414.784,12514
398.07,415.05536,12515
399.26,415.6806,12516
398.58,415.81467,12517
398.16,415.3769,12518
398.93,415.44318,12519
399.05,415.96014,12520
398.68,416.08325,12521
398.04,415.87042,12522
398.97,414.7555,12523
399.09,415.68695,12524
398.07,415.87515,12525
398.95,415.3728,12526
398.46,414.9328,12527
398.92,416.06967,12528
399.24,415.50073,12529
398.16,416.06216,12530
399.49,415.42017,12531
400.12,415.62454,12532
399.92,415.1807,12533
400.03,416.071,12534
399.68,415.4693,12535
400.3,415.5123,12536
400.49,415.95435,12537
399.47,415.8449,12538
400.6,415.30264,12539
400.09,415.4543,12540
400.07,416.18103,12541
399.88,415.26196,12542
400.65,416.2681,12543
400.25,416.0161,12544
400.44,415.56146,12545
400.32,415.03152,12546
400.27,415.94916,12547
399.69,416.02957,12548
400.51,415.62823,12549
400.24,415.90317,12550
400.08,415.67093,12551
399.61,415.68988,12552
400.25,416.11636,12553
400.22,415.85617,12554
400.24,415.26328,12555
400.5,415.0995,12556
400.13,415.5327,12557
400.22,415.48392,12558
400.55,416.03323,12559
400.35,415.2872,12560
400.73,415.72403,12561
400.7,415.6095,12562
400.36,415.73737,12563
400.54,415.28046,12564
399.85,415.576,12565
400.26,416.0315,12566
399.61,415.64545,12567
400.53,415.61392,12568
400.19,415.6288,12569
400.67,415.6113,12570
400.34,415.32492,12571
399.76,416.30835,12572
399.98,415.79166,12573
399.84,415.90118,12574
399.93,415.0987,12575
400.02,415.57812,12576
400.31,415.6379,12577
400.22,415.49115,12578
400.43,415.80527,12579
399.88,415.13223,12580
400.28,415.9022,12581
400.38,415.75412,12582
400.64,415.611,12583
400.17,415.96796,12584
399.98,415.90317,12585
399.93,415.50504,12586
399.99,415.5787,12587
400.56,416.47098,12588
400.8,415.66473,12589
400.3,415.9641,12590
399.59,415.6845,12591
400.1,415.55453,12592
400.28,415.36237,12593
400.36,415.66553,12594
400.55,415.284,12595
400.21,415.72348,12596
400.13,415.57468,12597
399.71,416.1038,12598
400.07,415.90045,12599
400.13,415.4983,12600
399.67,415.70505,12601
400.38,416.10428,12602
399.99,416.09195,12603
399.2,415.86618,12604
400.26,415.35095,12605
400.37,416.4334,12606
400.05,416.06003,12607
400,415.72467,12608
401.01,415.9703,12609
399.92,415.67758,12610
399.66,416.08862,12611
400.4,415.28876,12612
400.23,415.73822,12613
400.55,415.55014,12614
400.05,415.10043,12615
399.78,415.68326,12616
399.31,416.08365,12617
400.01,415.28653,12618
400.08,415.49252,12619
400.69,415.6918,12620
400.52,415.09988,12621
400.64,415.29865,12622
398.46,415.8856,12623
401.48,415.99786,12624
400.44,415.5259,12625
400.05,415.93967,12626
399.82,416.1923,12627
399.78,415.58496,12628
400.27,415.5342,12629
400.73,415.28336,12630
400.83,414.6446,12631
400.07,415.60257,12632
400.13,415.59048,12633
400.44,415.37497,12634
400.17,415.9238,12635
399.97,415.43866,12636
399.55,415.80154,12637
399.74,416.1671,12638
400.62,415.34277,12639
399.3,415.918,12640
400.4,416.04492,12641
399.54,415.7209,12642
400.91,415.87747,12643
400.08,415.80234,12644
399.88,415.37024,12645
399.82,415.98486,12646
399.64,415.72742,12647
400.22,415.79565,12648
399.88,415.96802,12649
400.25,415.57285,12650
399.49,415.51416,12651
399.92,415.8208,12652
399.5,415.6789,12653
399.94,415.52695,12654
400.12,415.73462,12655
399.77,415.84586,12656
399.6,415.7945,12657
399.37,415.5828,12658
400.27,415.78894,12659
399.73,415.63702,12660
400.08,415.76312,12661
399.54,415.95245,12662
400.39,415.96786,12663
400.56,415.84198,12664
399.01,415.6608,12665
399.88,415.65103,12666
399.76,415.12604,12667
400.15,416.17264,12668
400.29,415.47543,12669
399.81,415.93964,12670
399.61,415.61627,12671
399.82,415.539,12672
400.65,415.60376,12673
400.76,415.88684,12674
400.16,415.77472,12675
400.17,416.15424,12676
400.78,415.57318,12677
400.23,416.04364,12678
400.3,415.65686,12679
400.23,415.95084,12680
400.16,415.7809,12681
400.51,415.4464,12682
400.47,415.42426,12683
400.66,415.7182,12684
399.9,415.87262,12685
400.76,415.55896,12686
400.83,415.5908,12687
400.05,415.30585,12688
400.27,415.64706,12689
400.84,415.75974,12690
400.6,415.76526,12691
400.99,415.8771,12692
400.52,415.4894,12693
400.37,415.82587,12694
400.44,415.5896,12695
400.5,415.76624,12696
401.02,415.9141,12697
400.67,415.6766,12698
400.57,415.38272,12699
401.3,415.61548,12700
400.54,415.5438,12701
401.06,415.99872,12702
399.89,416.10956,12703
400.81,416.05936,12704
400.75,415.63348,12705
400.47,415.46948,12706
400.59,415.4681,12707
400.05,415.8391,12708
399.99,415.915,12709
400.72,415.52902,12710
400.04,415.20233,12711
400.86,415.5405,12712
399.87,415.8566,12713
400.64,415.134,12714
400.47,416.36057,12715
400.41,415.59302,12716
400.02,415.2914,12717
400.4,415.37683,12718
401.2,415.43112,12719
400.32,415.43204,12720
400.88,415.98157,12721
400.91,415.08517,12722
400.97,415.39517,12723
400.32,415.15674,12724
400.4,415.38855,12725
400.68,415.62128,12726
400.2,415.7471,12727
400.74,415.72675,12728
400.18,416.13013,12729
400.37,416.2444,12730
401.01,415.79312,12731
400.68,415.69107,12732
399.94,415.30194,12733
400.67,415.9308,12734
400.98,415.27045,12735
400.64,415.7061,12736
400.42,416.02206,12737
400.23,415.5907,12738
400.02,415.6938,12739
400.34,415.44073,12740
400.55,415.70334,12741
400.68,416.27298,12742
400.45,415.3799,12743
399.51,415.3175,12744
400.18,415.85474,12745
399.48,415.7325,12746
399.72,415.77606,12747
399.9,415.4424,12748
400.41,415.21796,12749
399.87,415.40634,12750
399.37,416.33633,12751
400.06,415.3089,12752
399.93,415.73907,12753
400.08,415.50848,12754
400.58,415.53543,12755
400.08,415.7324,12756
400.64,415.70474,12757
400.93,415.75525,12758
400.7,415.8993,12759
400.89,414.907,12760
400.16,415.5606,12761
400.6,415.47644,12762
399.9,415.4869,12763
399.81,415.88986,12764
400.62,416.63016,12765
400.25,416.28433,12766
400.55,416.05972,12767
400.23,415.63586,12768
401.08,416.11642,12769
400.54,415.8378,12770
400.26,415.05502,12771
400.28,415.65143,12772
399.68,415.8665,12773
400.5,415.9131,12774
400.72,415.6534,12775
400.83,415.99942,12776
400.67,415.72537,12777
400.78,415.64633,12778
399.94,415.39633,12779
400.56,415.26505,12780
400.73,415.05325,12781
400.25,415.38525,12782
400.77,415.94168,12783
399.83,415.71725,12784
400.14,415.79694,12785
400.49,415.60574,12786
400.4,416.15787,12787
399.9,416.12857,12788
400.17,415.84027,12789
399.96,415.69107,12790
400.19,415.80252,12791
400.18,414.79376,12792
400.57,415.96967,12793
400.29,416.02023,12794
400.5,414.9445,12795
400.93,415.6718,12796
400.72,415.97067,12797
400.7,415.6793,12798
401.46,415.74203,12799
400.26,415.9009,12800
399.5,415.54068,12801
400,415.457,12802
400.12,416.4275,12803
400.64,415.6412,12804
400.94,415.88763,12805
400.62,415.69016,12806
400.51,416.00247,12807
401.51,415.43326,12808
399.33,415.58878,12809
401.59,415.25357,12810
401.05,415.49384,12811
401.2,415.66974,12812
401.9,415.5046,12813
401.2,415.58594,12814
401.77,415.6757,12815
400.89,416.1041,12816
401.8,415.75845,12817
401.37,416.17096,12818
401.5,415.96127,12819
401.93,415.5297,12820
401.52,416.08835,12821
401.01,416.15356,12822
400.94,415.34918,12823
401.41,415.6291,12824
401.28,415.93353,12825
400.83,415.63745,12826
401.35,415.65833,12827
400.46,415.56802,12828
400.97,415.60544,12829
400.63,415.9036,12830
400.65,415.31207,12831
400.91,415.8471,12832
400.69,415.64084,12833
401.44,415.63495,12834
400.88,415.74368,12835
400.42,415.80643,12836
401.1,415.08414,12837
400.7,416.00787,12838
400.72,415.3603,12839
401.49,416.05783,12840
401.67,415.8603,12841
400.92,415.97827,12842
400.9,415.68637,12843
400.39,416.0131,12844
401.07,415.627,12845
401.37,415.45218,12846
401,415.61902,12847
401.5,415.60703,12848
400.81,416.27136,12849
400.53,415.872,12850
400.7,415.3631,12851
400.81,415.47546,12852
400.61,415.4938,12853
400.86,415.80798,12854
400.82,415.23236,12855
400.75,416.15063,12856
401.1,415.403,12857
401.16,416.05597,12858
399.98,415.4725,12859
400.79,415.78845,12860
401.64,415.32196,12861
401.06,415.5823,12862
401.14,415.90924,12863
400.34,415.58105,12864
400.96,416.08118,12865
400.84,415.51883,12866
400.79,415.65692,12867
400.68,415.7911,12868
401.06,414.6942,12869
400.46,415.40015,12870
400.74,415.88232,12871
400.64,415.8345,12872
401.18,415.63293,12873
400.23,416.18152,12874
400.58,415.7117,12875
400.85,415.58417,12876
401.33,415.18976,12877
401.19,416.11282,12878
400.59,415.82028,12879
400.29,416.1838,12880
400.92,415.29703,12881
401.16,415.18573,12882
401,416.09122,12883
400.8,414.2533,12884
401.34,415.79514,12885
401.17,416.03778,12886
401.26,415.58347,12887
400.82,415.7196,12888
400.93,416.64297,12889
401.58,412.28418,12890
401.17,415.62082,12891
401.49,416.10007,12892
401.07,415.5446,12893
400.9,415.50354,12894
401.5,415.87192,12895
400.95,416.25848,12896
400.42,415.21176,12897
400.69,410.87912,12898
400.89,415.34204,12899
401,416.2262,12900
401.22,416.1491,12901
401.86,416.18506,12902
400.86,416.55005,12903
401.31,410.22592,12904
401.05,411.93307,12905
400.99,414.4196,12906
400.82,412.5826,12907
400.55,415.43497,12908
400.27,416.56747,12909
400.89,414.5029,12910
400.34,415.79733,12911
400.51,416.15457,12912
400.57,414.5872,12913
401.1,414.87988,12914
401.41,415.70303,12915
400.63,415.05698,12916
400.61,414.41617,12917
400.5,416.3357,12918
401.99,415.4688,12919
400.91,413.33173,12920
399.97,413.35025,12921
400.57,414.74298,12922
401.06,415.721,12923
400.76,415.57428,12924
400.49,415.72263,12925
401.32,415.74573,12926
400.49,415.5829,12927
399.93,414.28992,12928
400.83,411.5968,12929
401.08,415.6136,12930
400.62,415.93085,12931
401.03,415.85574,12932
400.32,415.39108,12933
401.27,414.50504,12934
400.72,413.55457,12935
400.51,412.92813,12936
400.73,416.6574,12937
400.91,415.3149,12938
400.79,415.72366,12939
400.24,416.02707,12940
400.39,416.331,12941
396.51,415.55133,12942
400.39,414.6615,12943
401.15,413.59384,12944
400.01,415.19357,12945
399.94,415.51193,12946
400.48,415.24197,12947
400.04,415.67307,12948
400.97,415.6179,12949
400.01,415.3495,12950
399.85,415.15277,12951
399.96,415.0717,12952
401.21,416.18393,12953
400.24,415.90445,12954
400.13,416.07,12955
400.79,415.24597,12956
400.03,415.522,12957
400.08,415.44214,12958
400.75,415.70517,12959
400.8,415.3612,12960
401.02,416.15097,12961
400.7,415.53238,12962
400.9,415.38452,12963
400.34,415.4022,12964
401.12,415.8905,12965
400.88,416.2792,12966
400.55,415.58615,12967
400.62,415.00842,12968
400.45,414.05582,12969
401.48,415.46817,12970
400.21,415.43805,12971
400.36,415.65765,12972
401.1,415.84598,12973
400.76,415.53806,12974
400.63,415.1452,12975
400.61,415.3924,12976
401.21,415.56256,12977
400.33,414.72583,12978
400.03,415.2391,12979
401.36,416.15158,12980
400.34,415.98938,12981
400.94,415.85056,12982
400.32,415.4603,12983
400.89,415.76904,12984
400.54,415.70575,12985
400.53,416.36078,12986
400.98,414.57343,12987
400.76,415.60214,12988
400.31,415.74185,12989
400.76,415.85336,12990
400.78,415.80637,12991
400.91,415.49802,12992
400.65,415.5311,12993
400.08,415.58612,12994
401.15,416.28864,12995
400.38,415.25455,12996
400.37,415.2656,12997
400.97,416.0638,12998
400.37,415.91068,12999
400.38,415.5117,13000
400.25,415.83975,13001
400.65,415.57504,13002
400.62,415.4708,13003
400.93,416.35678,13004
401.28,415.50415,13005
400.46,415.32965,13006
400.87,415.57864,13007
401.11,415.96198,13008
400.3,415.95148,13009
400.57,416.05133,13010
401.36,415.78033,13011
401.42,415.3685,13012
401.11,415.67688,13013
401.88,415.36047,13014
400.82,415.51126,13015
401.22,415.59363,13016
400.85,415.16907,13017
401.27,415.6948,13018
401.43,415.49182,13019
400.98,415.91522,13020
401.36,415.84183,13021
400.85,415.25708,13022
401.03,415.88385,13023
401.31,415.61566,13024
401.2,415.5237,13025
400.56,415.4121,13026
400.84,415.55258,13027
401.12,415.22482,13028
400.95,415.85526,13029
400.76,415.71725,13030
401.19,415.92578,13031
400.98,415.68976,13032
401.11,415.7663,13033
400.96,416.23346,13034
401.61,415.61533,13035
401.63,415.62494,13036
400.77,415.84244,13037
401.82,415.4851,13038
400.87,415.36176,13039
401.39,415.59833,13040
400.35,415.49054,13041
401.02,415.71484,13042
402.15,415.8931,13043
401.15,415.80014,13044
401.16,416.05203,13045
401.13,415.53345,13046
400.6,415.34195,13047
400.89,415.4536,13048
400.72,415.0497,13049
401.02,415.4215,13050
401.67,415.72284,13051
400.61,415.32605,13052
401.09,416.2748,13053
401.2,415.86884,13054
400.58,415.5905,13055
401.52,415.83786,13056
400.67,415.59348,13057
401.46,415.75037,13058
401.17,415.7029,13059
401.64,415.78696,13060
401.1,416.09604,13061
400.73,415.28082,13062
400.52,415.96994,13063
400.73,415.32275,13064
399.5,414.1143,13065
400.94,415.99945,13066
400.78,415.57907,13067
401.24,415.79205,13068
400.42,415.91156,13069
400.84,415.56152,13070
401,416.0279,13071
400.62,416.42194,13072
400.68,413.6801,13073
400.82,415.4586,13074
400.38,415.98672,13075
401.04,415.7651,13076
400.31,415.11105,13077
400.89,415.54422,13078
401.15,415.80316,13079
400.66,413.55594,13080
401.09,414.433,13081
400.88,414.74362,13082
399.48,415.34903,13083
400.52,415.7592,13084
400.95,414.90823,13085
401.11,415.2807,13086
400.68,410.55115,13087
400.88,414.35437,13088
400.85,415.4162,13089
400.86,414.6792,13090
400.67,416.0056,13091
400.78,415.71945,13092
401.01,413.3399,13093
400.5,415.09482,13094
399.8,415.2977,13095
400.52,415.60092,13096
400.65,413.2519,13097
400.78,410.61313,13098
400.27,413.98584,13099
401.04,413.7655,13100
400.8,415.35968,13101
400.24,414.39975,13102
400.9,413.09543,13103
401.13,411.20978,13104
400.34,412.5916,13105
400.31,414.52795,13106
400.92,415.18948,13107
400.51,413.65463,13108
400.36,413.35312,13109
400.5,414.10135,13110
400.47,415.52213,13111
399.72,415.44128,13112
400.69,413.81006,13113
401.11,414.44604,13114
401.38,411.57544,13115
401.14,414.159,13116
400.48,415.67487,13117
400,414.13513,13118
399.6,414.26584,13119
400.64,409.45035,13120
400.12,413.52402,13121
400.64,413.6953,13122
400.16,411.4132,13123
400.06,411.4677,13124
400.26,415.6775,13125
399.73,415.43307,13126
400.96,414.27335,13127
401.15,416.8135,13128
400.75,414.97226,13129
400.65,414.03766,13130
400.35,413.3854,13131
400.29,414.5975,13132
401.22,413.05405,13133
400.96,414.8466,13134
401.25,415.9559,13135
400.9,414.9912,13136
400,413.5328,13137
400.45,415.58084,13138
401.51,413.73447,13139
401.09,414.3146,13140
400.45,415.9175,13141
400.86,414.35336,13142
401.2,413.88687,13143
400.96,413.78952,13144
400.69,414.88672,13145
400.97,412.39703,13146
401.47,411.61215,13147
401.82,413.28488,13148
401.55,412.68704,13149
400.89,412.52298,13150
400.76,412.5155,13151
401.55,414.5155,13152
401.25,414.09552,13153
401.7,412.1854,13154
401.77,411.83646,13155
402.04,407.89914,13156
400.9,416.304,13157
401.53,415.26288,13158
400.48,411.5428,13159
401.46,406.6337,13160
401.64,415.55994,13161
402.26,416.17468,13162
400.4,415.88843,13163
401.8,412.8557,13164
402.3,412.61963,13165
401.26,415.64713,13166
400.69,415.6746,13167
400.63,415.71893,13168
402.78,415.84464,13169
400.07,415.3237,13170
400.64,412.47324,13171
400.89,412.49692,13172
401.06,413.9131,13173
399.95,415.78052,13174
400.53,415.68353,13175
399.68,415.48895,13176
399.28,416.0647,13177
399.66,415.56024,13178
401.07,415.04214,13179
400.53,413.4103,13180
400.5,411.8005,13181
400.31,416.1455,13182
399.7,415.52435,13183
400.23,415.69995,13184
400.14,415.38525,13185
400.1,415.8237,13186
400.6,415.1753,13187
400.41,414.68436,13188
400.35,415.2841,13189
400.1,415.9402,13190
400.45,416.09393,13191
400.85,415.97595,13192
400.26,415.26813,13193
399.86,415.6352,13194
400.43,415.5441,13195
399.85,415.9229,13196
399.93,415.32953,13197
400.57,415.60367,13198
399.9,415.62378,13199
399.45,415.32224,13200
